端末番号,名称,0時,1時,2時,3時,4時,5時,6時,7時,8時,9時,10時,11時,12時,13時,14時,15時,16時,17時,18時,19時,20時,21時,22時,23時
KHDT0358,病棟1F医事課医事室,0,0,0,0,0,0,0,1,2,0,5,1,23,12,20,15,15,11,16,6,2,0,0,0
KHDT0359,病棟1F医事課医事室,0,0,0,0,0,0,0,0,0,2,0,11,33,16,9,5,5,25,11,4,0,0,0,0
KHDT0360,病棟1F医事課医事室,0,0,0,0,0,0,0,0,2,2,6,12,22,12,8,11,14,17,20,7,4,0,0,0
KHDT0361,病棟1F医事課医事室,0,0,0,0,0,0,0,0,0,3,2,6,15,10,6,6,6,14,9,3,0,0,0,0
KHDT0362,病棟1F医事課医事室,0,0,0,0,0,0,0,2,0,0,0,8,15,19,10,15,14,7,9,14,5,6,0,0
KHDT0363,病棟1F医事課医事室,0,0,0,0,0,0,0,0,8,16,10,9,21,20,16,17,30,33,8,3,0,0,0,0
KHDT0364,病棟1F医事課医事室(予約センター),0,0,0,0,0,0,0,0,14,5,28,10,34,12,15,12,15,27,0,0,0,0,0,0
KHDT0365,病棟1F医事課医事算定,0,0,0,0,0,0,0,0,12,4,6,20,6,3,0,2,2,5,20,10,2,1,0,0
KHDT0366,病棟1F医事課医事課,0,0,0,0,0,0,0,0,1,2,1,3,1,4,2,1,0,0,0,0,0,0,0,0
KHDT0367,病棟1F医事課医事課,0,0,0,0,0,0,0,0,27,23,13,13,29,9,18,20,20,25,7,5,3,0,0,0
KHDT0368,病棟1F医事課医事課,0,0,0,0,0,0,0,0,25,13,17,15,21,10,27,25,15,30,13,19,7,1,0,0
KHDT0369,病棟B1F医事課中央カルテ庫,0,0,0,0,0,0,0,0,9,10,9,15,15,9,14,10,3,17,1,1,0,0,0,0
KHDT0370,病棟B1F医事課中央カルテ庫,0,0,0,0,0,0,0,0,8,28,20,12,18,12,15,13,1,13,2,0,0,0,0,0
KHDT0371,病棟B1F医事課中央カルテ庫,0,0,0,0,0,0,0,0,10,14,6,16,19,10,9,18,8,11,1,0,0,0,0,0
KHDT0372,病棟B1F医事課中央カルテ庫,0,0,0,0,0,0,0,0,0,11,13,8,13,17,9,5,15,12,12,6,3,0,0,0
KHDT0373,病棟B1F医事課中央カルテ庫,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
KHDT0375,プロジェクト棟1Fプロジェクト棟画像解析,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0
KHDT0376,プロジェクト棟3Fプロジェクト棟３F事務,0,0,0,0,0,0,5,10,7,2,3,8,6,2,2,3,1,3,9,5,3,2,0,0
KHDT0377,陽子線棟3Fヘルプデスクヘルプデスク,0,0,0,0,0,0,0,0,3,2,9,1,8,5,1,3,7,6,1,3,0,0,0,0
KHDT0378,陽子線棟3Fヘルプデスクヘルプデスク,0,0,0,0,0,0,0,2,3,4,10,3,2,4,3,5,23,5,0,0,0,0,0,0
KHDT0379,陽子線棟3Fヘルプデスクヘルプデスク,0,0,0,0,0,0,0,0,14,25,21,15,18,17,17,27,22,20,0,0,0,0,0,0
KHDT0380,陽子線棟3Fヘルプデスクヘルプデスク,0,0,0,0,0,0,0,0,1,6,10,2,0,2,6,0,7,11,8,0,0,0,0,0
KHDT0381,陽子線棟3Fヘルプデスクヘルプデスク,0,0,0,0,0,0,0,0,0,1,0,8,15,7,6,6,6,20,18,6,18,0,0,0
KHDT0382,陽子線棟3Fヘルプデスクヘルプデスク,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,0,0,0,0,0,0,0
KHDT0383,病棟4F臨床検査部臨床研究検査室,0,0,0,0,0,0,0,3,33,71,50,48,23,27,30,37,22,17,12,1,5,4,0,0
KHDT0384,病棟1F放射線部医師室,19,10,4,1,1,0,0,0,0,0,10,16,3,6,3,10,10,13,6,1,6,7,0,0
KHDT0385,病棟4F当直室（2）外科当直室,4,2,5,2,2,12,13,8,4,0,1,1,0,0,0,0,0,0,2,5,6,7,0,0
KHDT0386,病棟4Fがん登録推進室がん登録推進室,0,0,0,0,0,0,0,0,12,14,19,11,17,6,7,10,13,16,0,0,0,0,0,0
KHDT0387,病棟1F医事課医事室,0,0,0,0,0,0,0,0,4,5,18,0,4,1,10,13,8,11,11,5,1,1,0,0
KHDT0388,病棟1F医事室診療情報管理士用,0,0,0,0,0,0,0,0,8,22,25,14,20,19,27,27,18,14,10,18,3,0,0,0
KHDT0389,病棟4F麻酔科手術室(MEｾﾝﾀｰ),0,0,0,0,0,0,0,3,62,32,64,40,41,36,46,52,41,16,0,0,0,0,0,0
KHDT0390,病棟B1F薬剤部準備室,0,0,0,0,0,0,0,2,33,22,19,24,27,20,23,37,37,48,24,15,6,3,0,0
KHDT0391,病棟1F看護部（外来）診察室⑫,0,0,0,0,0,0,0,0,2,10,9,9,19,7,11,11,7,4,0,1,0,0,0,0
KHDT0392,先端医療開発センター2F先端医療開発セン,0,0,0,0,0,0,0,3,47,30,23,35,26,39,41,51,31,33,8,1,1,0,0,0
KHDT0393,先端医療開発センター3F先端医療開発セン,0,0,0,2,0,0,0,1,6,1,3,0,2,2,1,0,3,5,4,5,10,0,0,0
KHDT0394,病棟2F看護部（通治）通院治療センター　,0,0,0,0,0,0,0,0,2,17,51,20,14,10,23,31,13,3,1,0,0,0,0,0
KHDT0395,病棟1F放射線部画像処理室,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,1,1,2,0,5,1,1,0,0
KHDT0396,病棟1F放射線部画像処理室,0,2,0,1,0,0,0,0,18,13,20,24,25,16,16,21,27,23,18,12,5,3,0,0
KHDT0397,病棟1F放射線部画像処理室,0,0,0,0,0,0,0,0,10,9,10,24,14,20,18,30,34,14,6,1,0,0,0,0
KHDT0398,陽子線棟1F放射線部陽子線治療操作室,0,0,0,0,0,0,0,0,0,2,5,5,2,3,4,7,2,6,2,0,0,0,0,0
KHDT0399,プロジェクト棟3Fプロジェクト棟３F事務,0,0,0,0,0,0,0,0,0,0,1,1,0,3,4,0,1,0,1,1,0,0,0,0
KHDT0400,プロジェクト棟3Fプロジェクト棟PI実験,6,3,0,0,0,1,27,30,10,6,17,21,16,15,15,10,10,12,24,18,22,16,0,0
KHDT0401,病棟5F看護部（5B病棟）5B病棟ﾅｰｽ,28,19,23,21,10,10,0,22,24,75,65,72,52,54,68,51,66,65,37,18,10,12,0,0
KHDT0402,NEXT棟2F臨床検査部・病理管理室,0,0,0,0,0,0,0,0,7,31,31,33,26,11,24,27,27,25,7,0,0,0,0,0
KHDT0403,病棟2F看護部（外来）婦人科診察室⑭,0,0,0,0,0,0,0,0,7,26,13,21,48,28,22,30,9,19,3,0,0,0,0,0
KHDT0404,陽子線棟3Fヘルプデスクインシデント管理,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,0,2,1,0,2,0,0
KHDT0405,病棟1F医事課医事室,0,0,0,0,0,0,0,0,13,36,17,18,30,26,28,22,31,27,3,3,11,3,0,0
KHDT0406,病棟3Fクオリティマネジメント室クオリテ,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
KHDT0407,病棟4F医事課医事室別室,0,0,0,0,0,0,0,0,9,10,8,9,18,11,15,3,3,8,14,2,1,1,0,0
KHDT0408,病棟3F看護部看護部長室看護副部長室,0,0,0,0,0,0,9,29,11,14,9,7,0,5,9,6,7,8,2,3,0,1,0,0
KHDT0409,NEXT棟2F臨床検査部・病理切出室　カ,0,0,0,0,0,0,0,0,1,2,0,4,1,0,1,4,1,1,0,0,0,0,0,0
KHDT0410,NEXT棟2F臨床検査部・病理切出室　カ,0,0,0,0,0,0,0,0,0,1,2,0,1,1,10,9,13,5,0,1,0,0,0,0
KHDT0411,NEXT棟2F臨床検査部・病理作製室　染,0,0,0,0,0,0,0,0,0,3,5,2,0,0,2,5,5,3,1,0,0,0,0,0
KHDT0412,NEXT棟2F臨床検査部・病理作製室　染,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0
KHDT0413,NEXT棟2F臨床検査部・病理鏡検室,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
KHDT0414,NEXT棟2F臨床検査部・病理鏡検室,0,0,0,0,0,0,0,0,1,3,9,7,1,2,7,11,13,14,3,0,0,0,0,0
KHDT0415,NEXT棟2F臨床検査部・病理鏡検室,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
KHDT0416,NEXT棟2F臨床検査部・病理管理室,0,0,0,0,0,0,0,0,0,1,1,1,5,5,7,3,1,3,1,1,0,0,0,0
KHDT0417,NEXT棟4F麻酔科麻酔医室,0,0,0,0,0,0,0,1,4,0,4,0,1,7,14,4,5,2,4,0,0,0,0,0
KHDT0418,病棟1F放射線部読影室,0,0,2,0,0,0,0,1,1,6,4,6,6,6,7,3,5,1,3,4,4,0,0,0
KHDT0419,病棟1F放射線部読影室,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0
KHDT0420,病棟1F放射線部CT画像処理室,0,1,0,0,0,0,0,0,8,3,4,4,14,7,1,4,6,20,17,5,2,0,0,0
KHDT0421,病棟2F看護部（外来）婦人科診察室⑭,0,0,0,0,0,0,0,0,6,21,12,13,37,20,26,25,17,16,8,8,2,5,0,0
KHDT0422,病棟2F看護部（外来）女性看護外来,0,0,0,0,0,0,0,0,0,21,30,34,21,38,31,29,36,21,10,2,0,0,0,0
KHDT0423,病棟3F臨床検査部細菌検査室,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHDT0424,病棟3F副院長室副院長室,0,0,0,0,0,0,0,0,0,0,2,3,3,2,3,4,3,1,1,0,0,0,0,0
KHDT0425,病棟1F看護部（外来）共通診察室⑬,0,0,0,0,0,0,0,0,2,12,19,20,31,21,16,10,6,3,1,0,0,0,0,0
KHDT0426,NEXT棟2F臨床検査部・病理固定室,0,0,0,0,0,0,0,0,3,3,4,16,21,45,34,29,21,34,21,3,4,0,0,0
KHDT0427,病棟1F放射線部画像処理室,0,1,0,1,0,0,0,3,8,5,0,11,2,12,22,18,17,9,6,3,3,2,0,0
KHDT0428,病棟1F放射線部画像処理室,2,0,0,0,0,0,0,0,5,11,9,21,21,15,25,9,25,23,8,6,1,1,0,0
KHDT0429,病棟1F医事課医事室(予約センター),0,0,0,0,0,0,0,0,14,18,16,30,22,31,25,24,24,20,20,20,3,0,0,0
KHDT0430,高ｴﾈﾙｷﾞｰ棟1F放射線部治療計画室(,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHDT0432,病棟1F医事課保険証確認カウンター,0,0,0,0,0,0,0,0,2,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0
KHDT0434,新外来棟2Fサポーティブケアセンタサポー,0,0,0,0,0,0,0,0,0,5,18,10,13,12,11,18,21,13,9,0,0,0,0,0
KHDT0435,病棟2F看護部（外来）採血室 受付,0,0,0,0,0,3,12,6,33,45,43,56,34,45,46,54,47,45,0,1,0,0,0,0
KHDT0436,病棟1F看護部（外来）診察窓口①,0,0,0,0,0,0,0,0,11,11,5,23,21,19,17,31,31,26,2,0,0,0,0,0
KHDT0437,病棟1F看護部（外来）診察窓口 ②,0,0,0,0,0,0,0,0,9,15,10,27,28,25,17,28,51,21,3,0,0,0,0,0
KHDT0438,病棟2F看護部（外来）受付 ⑤,0,0,0,0,0,0,0,0,9,14,8,8,5,16,18,17,28,41,6,3,0,0,0,0
KHDT0439,病棟2F看護部（外来）頭頚・乳腺婦人科診,0,0,0,0,0,0,0,1,7,9,3,3,10,16,13,26,43,24,2,0,0,0,0,0
KHDT0440,病棟2F臨床試験支援室バイオバンク,0,0,0,0,0,0,0,0,4,18,18,22,20,17,24,13,6,8,0,0,0,0,0,0
KHDT0442,病棟3F院長室院長室,0,0,0,0,0,0,0,2,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0
KHDT0444,病棟B1F薬剤部抗がん薬調製室,0,0,0,0,0,0,0,3,15,5,16,20,28,39,19,32,31,17,1,0,0,0,0,0
KHDT0445,先端医療開発センター4F新薬開発分野会議,0,0,0,0,0,0,0,0,0,2,5,1,7,12,14,5,8,7,14,5,0,3,0,0
KHDT0446,陽子線棟1F放射線部陽子線棟放射線管理室,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHDT0449,病棟1F医事課医事室,0,0,0,0,0,0,0,1,22,18,34,31,17,7,18,19,17,9,9,11,11,4,0,0
KHDT0450,病棟1F医事室診療情報管理士用,0,0,0,0,0,0,0,0,10,15,13,6,17,2,9,15,12,17,9,10,3,3,0,0
KHDT0451,病棟1F医事室診療情報管理士用,0,0,0,0,0,0,0,0,4,20,27,17,31,9,9,22,14,18,16,11,14,5,0,0
KHDT0452,病棟1F医事課医事室,0,0,0,0,0,0,0,0,2,22,6,19,13,15,12,11,21,5,0,0,0,0,0,0
KHDT0453,病棟1F医事課医事室,0,0,0,0,0,0,0,0,2,4,0,5,8,0,7,1,3,8,7,5,0,0,0,0
KHDT0454,病棟1F医事課医事室,0,0,0,0,0,0,0,0,4,14,6,7,0,11,8,3,1,8,1,0,1,0,0,0
KHDT0455,病棟1F放射線部画像処理室,0,0,0,0,0,0,0,0,12,15,15,17,12,17,27,23,37,22,3,0,0,0,0,0
KHDT0456,病棟1F放射線部Ｘ線室３,0,0,0,0,0,0,0,0,0,0,2,1,1,5,6,2,0,0,0,0,0,0,0,0
KHDT0457,病棟1F放射線部Ｘ線室４,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
KHDT0459,陽子線棟1F放射線部陽子線治療受付,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHDT0461,新外来棟1F看護部（外来）診察室⑲,0,0,0,0,0,0,1,9,5,14,36,16,23,19,23,10,25,20,14,8,2,4,0,0
KHDT0462,新外来棟1F看護部（外来）診察室⑳,0,1,0,0,0,0,0,0,0,7,9,12,10,17,13,13,19,13,16,7,5,0,0,0
KHDT0463,新外来棟1F看護部（外来）診察室?,5,3,1,0,0,0,0,0,2,7,7,11,12,14,16,15,15,19,13,10,4,4,0,0
KHDT0464,新外来棟1F看護部（外来）診察室?,0,1,0,0,0,0,0,2,0,6,7,9,8,11,15,11,36,20,23,7,4,0,0,0
KHDT0465,新外来棟2F看護部（外来）診察室?,0,0,0,0,0,0,0,0,2,0,4,3,10,11,12,15,6,1,0,0,0,0,0,0
KHDT0466,新外来棟2F看護部（外来）診察室?,0,0,0,0,0,0,0,0,0,5,3,9,10,9,9,15,10,1,0,0,0,0,0,0
KHDT0467,新外来棟2F看護部（外来）診察室?,0,0,0,0,0,0,0,0,0,3,0,1,11,15,11,12,12,0,0,0,0,0,0,0
KHDT0468,新外来棟2F看護部（外来）診察室?,0,0,0,0,0,0,0,0,0,4,5,13,18,20,12,8,15,4,2,0,0,0,0,0
KHDT0469,新外来棟2F看護部（外来）診察室?,0,0,0,0,0,0,0,0,1,15,25,16,26,13,12,12,7,2,0,0,0,0,0,0
KHDT0470,新外来棟2F看護部（外来）診察室?,0,0,0,0,0,0,0,0,2,9,11,11,16,19,20,19,15,5,0,0,0,0,0,0
KHDT0471,新外来棟2F看護部（外来）診察室?,0,0,0,0,0,0,0,0,0,8,16,18,24,5,13,20,12,3,0,0,0,0,0,0
KHDT0472,新外来棟1F看護部（外来）受付④,0,0,0,0,0,0,0,0,13,19,10,17,20,23,15,27,21,13,1,0,0,0,0,0
KHDT0473,新外来棟1F看護部（外来）受付④,0,0,0,0,0,0,0,0,10,22,22,24,21,27,26,17,11,14,0,0,0,0,0,0
KHDT0474,新外来棟2F看護部（外来）受付⑦,0,0,0,0,0,0,0,0,12,7,4,3,18,10,20,28,21,8,0,0,0,0,0,0
KHDT0475,新外来棟2F看護部（外来）受付⑦,0,0,0,0,0,0,0,0,20,12,5,10,17,23,27,32,40,10,1,0,0,0,0,0
KHDT0476,新外来棟1F看護部（外来）処置室②,9,10,12,6,6,2,5,8,16,51,53,51,40,40,39,42,37,27,17,25,19,16,0,0
KHDT0477,新外来棟1F看護部（外来）処置室①,10,6,7,3,0,1,4,1,8,26,64,51,44,41,30,37,36,29,21,5,4,10,0,0
KHDT0479,病棟9Fリハビリセンター受付,0,0,0,0,0,0,0,0,29,23,0,26,26,19,27,22,24,28,9,1,0,1,0,0
KHDT0480,病棟9Fリハビリセンター診察室(中央参照,0,0,0,0,0,0,0,0,1,26,27,26,11,24,16,14,12,18,12,0,0,0,0,0
KHDT0481,病棟1F看護部（外来）診察室⑥　奥,0,0,0,0,0,0,0,0,0,11,21,16,13,27,17,24,9,3,1,0,0,0,0,0
KHDT0482,新外来棟2Fサポーティブケアセンタサポー,0,0,0,0,0,0,0,0,0,29,29,31,31,33,16,22,29,9,5,2,0,0,0,0
KHDT0483,新外来棟2Fサポーティブケアセンタサポー,0,0,0,0,0,0,0,0,5,6,11,3,6,6,5,4,3,6,1,0,1,0,0,0
KHDT0484,新外来棟2Fサポーティブケアセンタサポー,0,0,0,0,0,0,0,0,3,34,13,15,10,11,16,11,21,5,0,0,0,0,0,0
KHDT0485,新外来棟2Fサポーティブケアセンタサポー,0,0,0,0,0,0,0,0,0,21,23,22,15,14,20,15,22,14,2,0,0,0,0,0
KHDT0486,新外来棟2Fサポーティブケアセンタサポー,0,0,0,0,0,0,0,0,23,3,17,35,35,24,20,21,27,21,12,5,4,0,0,0
KHDT0487,病棟2F看護部（通治）受付カウンター,0,0,0,0,0,0,0,0,5,0,0,16,21,19,8,25,56,18,7,0,0,0,0,0
KHDT0488,病棟2F看護部（通治）受付カウンター,0,0,0,0,0,0,0,0,17,0,0,5,6,11,7,6,16,32,6,2,0,0,0,0
KHDT0489,緩和ケア1F看護部（緩和ｹｱ）緩和ケア病,3,4,0,0,0,1,3,7,40,39,35,30,21,28,34,33,56,27,10,2,0,3,0,0
KHDT0490,先端医療開発センター5F臨床研究推進部執,0,0,0,0,0,0,0,0,1,4,3,7,2,3,4,7,6,7,2,0,0,0,0,0
KHDT0491,病棟3F管理課職員・厚生係,0,0,0,0,0,0,0,0,2,8,10,7,2,4,8,8,3,7,2,0,0,0,0,0
KHDT0492,病棟2Fバイオバンクバイオバンク窓口,0,0,0,0,0,0,0,0,0,13,6,3,1,0,6,9,19,19,0,0,0,0,0,0
KHDT0493,病棟1F放射線部放射線治療診察室6,0,0,0,0,0,0,0,2,8,29,27,16,9,27,34,27,6,0,0,0,0,0,0,0
KHDT0494,病棟1F放射線部放射線治療診察室8,0,0,0,0,0,0,0,0,7,31,26,21,13,37,25,23,21,0,0,0,0,0,0,0
KHDT0495,病棟1F放射線部放射線治療診察室7,0,0,0,0,0,0,0,0,3,8,16,19,9,22,20,32,26,10,3,0,0,0,0,0
KHDT0496,新外来棟2Fサポーティブケアセンタサポー,0,0,0,0,0,0,0,0,0,4,4,5,4,4,5,14,12,18,7,1,0,0,0,0
KHDT0497,病棟B1Fカルテ庫診療情報管理士用,0,0,0,0,0,0,0,0,1,3,1,4,1,3,3,3,3,2,0,0,0,0,0,0
KHDT0498,教育研修棟1F医局ラウンジ,5,5,1,1,0,1,6,47,24,29,21,21,26,28,20,17,31,30,18,24,14,8,0,0
KHDT0499,医局棟1F医局医員室,2,1,0,0,0,12,13,33,43,34,29,29,41,23,32,28,30,20,37,28,9,5,0,0
KHDT0500,医局棟1F医局受付,1,3,1,0,1,0,2,40,73,48,27,33,52,39,31,39,51,44,43,31,21,16,0,0
KHDT0501,医局棟1F医局受付,1,3,0,1,3,0,2,47,55,41,36,49,43,32,43,25,51,56,21,29,15,18,0,0
KHDT0502,医局棟2F医局医員室4,6,1,1,0,0,2,27,83,83,58,54,56,53,44,48,50,46,56,58,32,28,21,0,0
KHDT0503,医局棟2F医局医員室6,0,0,1,0,0,0,1,27,42,25,29,13,25,9,22,14,22,22,20,15,5,0,0,0
KHDT0504,医局棟2F医局医員室7,3,1,0,0,0,0,4,77,78,38,42,48,40,40,40,31,46,43,47,27,22,14,0,0
KHDT0505,医局棟2F医局医員室8,5,0,0,0,0,0,4,81,73,59,62,56,56,37,37,55,47,57,46,36,32,25,0,0
KHDT0506,医局棟2F医局医員室5,4,0,0,0,0,0,16,81,69,48,44,37,41,28,41,38,50,32,43,33,23,18,0,0
KHDT0507,医局棟3F医局共有スペース,0,0,1,1,3,6,24,66,47,57,59,60,46,51,43,48,56,41,39,35,13,8,0,0
KHDT0508,医局棟3F医局共有スペース,0,0,0,0,0,0,22,60,19,50,37,45,27,37,38,45,34,32,33,25,12,5,0,0
KHDT0509,医局棟3F医局共有スペース,0,0,0,0,0,0,3,43,25,38,39,39,27,30,41,33,38,34,26,26,8,0,0,0
KHDT0510,医局棟4F医局共有スペース,0,0,0,0,0,0,0,4,8,15,15,15,12,10,12,22,12,6,2,1,1,0,0,0
KHDT0511,新外来棟2Fサポーティブケアセンタサポー,0,0,0,0,0,0,0,0,0,5,40,34,38,28,17,43,25,15,3,2,0,0,0,0
KHDT0512,新外来棟2Fサポーティブケアセンタサポー,0,0,0,0,0,0,0,0,8,19,18,33,29,30,20,20,21,18,20,9,6,0,0,0
KHDT0513,医局棟1F医局処置室,0,0,0,0,0,0,0,1,0,0,0,0,1,5,4,4,0,3,5,3,1,1,0,0
KHDT0514,病棟3F臨床検査部細菌検査室,0,1,0,0,0,0,1,0,1,1,4,9,8,5,7,2,3,4,1,1,2,1,0,0
KHDT0515,病棟3F臨床検査部細菌検査室,3,0,2,1,2,0,2,0,0,2,19,9,10,5,11,9,14,8,5,7,0,0,0,0
KHDT0516,病棟1F医事課医事室(予約センター),0,0,0,0,0,0,0,0,14,8,7,19,12,22,7,12,16,22,18,4,0,0,0,0
KHDT0517,病棟1F医事課医事室(予約センター),0,0,0,0,0,0,0,0,6,29,3,14,38,16,28,13,27,6,0,0,0,0,0,0
KHDT0518,病棟4F臨床検査部臨床研究検査室,0,0,0,0,0,0,0,7,48,114,94,125,49,50,57,64,42,29,15,3,0,0,0,0
KHDT0519,病棟4F看護部（外来）医療安全管理室,3,2,2,4,1,0,0,0,39,12,23,18,20,11,12,13,14,18,12,6,20,8,0,0
KHDT0520,病棟1F放射線部処置コーナー,0,0,0,0,0,0,0,0,9,38,35,23,24,37,26,31,34,16,11,4,0,0,0,0
KHDT0530,NEXT棟1F内視鏡部受付,0,0,0,0,0,0,0,1,15,0,0,2,2,2,7,14,24,4,0,0,0,0,0,0
KHDT0531,NEXT棟1F内視鏡部検査室(4)頭頸科,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,7,3,0,0,0,0,0,0,0
KHDT0532,NEXT棟1F内視鏡部検査室(6),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
KHDT0533,NEXT棟1F内視鏡部X-TV室(3),0,0,0,0,0,0,0,0,4,15,11,16,22,33,37,33,16,12,3,0,0,0,0,0
KHDT0534,NEXT棟1F内視鏡部検査室(12),0,0,0,0,0,0,0,0,1,6,8,18,15,23,16,10,3,0,0,0,0,0,0,0
KHDT0535,NEXT棟1F内視鏡部X-TV室(2),0,0,0,0,0,0,0,0,1,9,0,0,14,0,6,17,2,0,0,0,0,0,0,0
KHDT0536,NEXT棟1F内視鏡部検査室(10),0,0,0,0,0,0,0,0,3,9,2,24,17,22,23,32,31,20,7,6,3,0,0,0
KHDT0537,NEXT棟1F内視鏡部検査室(9),0,0,0,0,1,0,0,0,4,9,9,21,14,21,16,17,32,4,6,3,1,4,0,0
KHDT0538,NEXT棟1F内視鏡部検査室(8),0,0,0,1,1,0,0,2,6,7,8,18,32,27,26,19,25,17,7,1,0,0,0,0
KHDT0539,NEXT棟1F内視鏡部スタッフコーナー,0,0,0,0,0,0,0,2,6,5,8,14,10,9,9,7,4,25,13,10,0,0,0,0
KHDT0540,NEXT棟1F内視鏡部X-TV室(4),0,0,0,0,0,0,0,0,25,17,18,17,12,14,21,18,15,15,11,4,1,0,0,0
KHDT0541,NEXT棟1F内視鏡部カンファレンス室,0,0,0,0,0,0,0,9,0,0,0,0,6,0,1,5,26,18,19,6,2,0,0,0
KHDT0542,NEXT棟1F内視鏡部カンファレンス室,0,1,0,0,0,0,1,5,2,3,0,0,6,2,2,8,9,29,19,6,5,2,0,0
KHDT0543,NEXT棟2F講堂映像処理配信室,7,0,1,1,2,0,2,20,35,22,41,14,22,21,22,24,18,28,35,29,23,16,0,0
KHDT0544,NEXT棟2F講堂ホールコントロール室,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0
KHDT0545,病棟2F臨床検査部呼吸機能検査室,0,0,0,0,0,0,0,0,1,8,6,4,8,12,8,5,14,12,0,0,0,0,0,0
KHDT0546,NEXT棟2F事務局事務局,0,0,0,0,0,0,0,2,4,23,14,24,20,21,12,14,24,20,7,5,1,0,0,0
KHDT0547,NEXT棟2Fカンファレンス室カンファレ,0,0,0,0,0,0,0,18,10,10,9,0,4,7,9,4,7,5,3,9,1,0,0,0
KHDT0548,NEXT棟2F模擬手術室模擬手術室,0,0,0,0,0,0,0,3,14,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0
KHDT0549,NEXT棟2Fトレーニングエリアトレーニ,0,0,0,0,0,0,0,13,90,36,7,11,7,4,3,2,4,17,9,6,14,6,0,0
KHDT0550,NEXT棟2F臨床検査部・病理遺伝子検査,0,0,0,0,0,0,0,0,2,28,19,30,6,14,14,14,11,12,7,4,2,2,0,0
KHDT0551,NEXT棟3F看護部（ICU)ICUスタ,5,1,2,0,0,0,2,44,65,86,50,59,48,62,64,55,66,83,56,27,13,16,0,0
KHDT0553,NEXT棟3FICU診察室(1),2,1,1,0,0,0,1,16,22,20,14,10,4,13,19,14,29,14,15,11,5,9,0,0
KHDT0554,NEXT棟3FOP当直室,0,2,0,0,0,1,1,0,0,0,6,11,9,3,5,1,1,1,0,0,3,0,0,0
KHDT0555,NEXT棟4F手術室OP-1,0,0,0,0,0,0,0,0,9,2,2,5,2,7,11,8,5,2,3,0,0,0,0,0
KHDT0556,NEXT棟4F手術室OP-2,0,0,0,0,0,0,0,0,4,3,3,6,6,1,9,5,5,5,2,2,0,0,0,0
KHDT0557,NEXT棟4F手術室OP-3,0,0,0,0,0,0,0,0,5,1,4,13,11,7,9,11,7,5,2,0,0,0,0,0
KHDT0558,NEXT棟4F手術室OP-4,0,0,0,0,0,0,0,0,3,1,1,1,2,2,7,1,1,8,3,1,4,2,0,0
KHDT0559,NEXT棟4F手術室OP-5,0,0,0,0,0,0,0,0,2,2,3,6,4,7,6,5,17,8,7,0,0,0,0,0
KHDT0560,NEXT棟4F手術室OP-6,0,0,0,0,0,0,0,0,5,2,0,1,3,5,6,8,3,6,10,0,1,0,0,0
KHDT0561,NEXT棟4F手術室OP-7,0,0,0,0,0,0,0,0,2,0,2,4,3,8,4,8,5,6,5,0,0,0,0,0
KHDT0562,NEXT棟4F手術室OP-8,0,0,0,0,0,0,0,0,6,4,2,1,5,6,10,1,13,7,4,4,4,0,0,0
KHDT0563,NEXT棟4F手術室OP-9,0,0,0,0,0,0,0,0,2,1,0,0,8,9,4,6,2,9,3,1,1,0,0,0
KHDT0564,NEXT棟4F手術室OP-10,0,0,0,0,0,0,0,0,1,1,4,6,0,5,5,6,5,10,4,1,0,0,0,0
KHDT0565,NEXT棟4F手術室OP-11,0,0,0,0,0,0,0,0,2,0,5,8,6,5,1,5,8,7,0,1,0,0,0,0
