期間,2024/09/01,-,2024/09/30,,,,,,,,,,,,,,,,,,,,,,
端末番号,名称,0時,1時,2時,3時,4時,5時,6時,7時,8時,9時,10時,11時,12時,13時,14時,15時,16時,17時,18時,19時,20時,21時,22時,23時
KHDT0367,病棟1F医事課医事課,0,0,0,0,0,0,0,0,14,13,12,8,12,13,11,9,9,13,11,5,1,0,0,0
KHDT0368,病棟1F医事課医事課,1,1,1,1,1,1,1,2,17,14,15,17,17,16,14,12,13,15,9,6,3,1,1,1
KHDT0369,病棟B1F医事課中央カルテ庫,0,0,0,0,0,0,0,0,10,18,16,19,19,18,16,17,11,0,0,0,0,0,0,0
KHDT0370,病棟B1F医事課中央カルテ庫,0,0,0,0,0,0,0,0,14,14,9,11,15,15,14,13,14,12,1,0,0,0,0,0
KHDT0371,病棟B1F医事課中央カルテ庫,0,0,0,0,0,0,0,0,14,14,11,13,13,14,16,13,11,12,0,0,0,0,0,0
KHDT0372,病棟B1F医事課中央カルテ庫,0,0,0,0,0,0,0,0,0,10,11,8,8,6,8,10,11,10,10,7,2,0,0,0
KHDT0373,病棟B1F医事課中央カルテ庫,0,0,0,0,0,0,0,0,14,14,13,15,16,16,13,14,0,0,0,0,0,0,0,0
KHDT0375,プロジェクト棟1Fプロジェクト棟画像解析室,1,1,0,0,0,0,0,0,0,4,6,2,2,2,0,1,2,2,1,1,2,3,2,7
KHDT0376,プロジェクト棟3Fプロジェクト棟３F事務室,0,0,0,0,0,0,0,6,2,4,2,0,3,6,4,3,4,0,3,1,1,1,1,0
KHDT0377,陽子線棟3Fヘルプデスクヘルプデスク,0,0,0,0,0,0,0,0,1,3,3,2,0,3,3,1,6,5,4,2,0,0,0,0
KHDT0378,陽子線棟3Fヘルプデスクヘルプデスク,0,0,0,0,0,0,0,8,8,7,14,15,9,12,9,9,11,9,7,9,3,1,0,0
KHDT0379,陽子線棟3Fヘルプデスクヘルプデスク,0,0,0,0,0,0,0,0,14,13,13,11,10,6,11,13,14,13,3,1,0,0,0,0
KHDT0380,陽子線棟3Fヘルプデスクヘルプデスク,1,1,1,1,1,1,1,1,4,7,8,10,10,7,8,9,11,7,2,1,1,1,1,1
KHDT0381,陽子線棟3Fヘルプデスクヘルプデスク,0,0,0,0,0,0,0,7,13,15,12,15,14,12,11,12,14,7,1,0,0,0,0,0
KHDT0382,陽子線棟3Fヘルプデスクヘルプデスク,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
KHDT0383,病棟4F臨床検査部臨床研究検査室,0,0,0,0,0,0,0,2,15,19,16,18,14,15,16,19,13,13,2,0,0,0,0,0
KHDT0384,病棟1F放射線部医師室,9,9,6,3,3,1,0,0,2,6,8,10,8,7,8,10,10,9,10,8,7,7,7,8
KHDT0385,病棟4F当直室（2）外科当直室,8,8,8,7,7,9,12,12,5,2,2,2,2,0,0,1,1,2,4,7,9,11,10,10
KHDT0387,病棟1F医事課医事室,0,0,0,0,0,0,0,0,6,8,7,5,5,7,8,11,13,14,13,7,7,6,0,0
KHDT0388,病棟1F医事室診療情報管理士用,0,0,0,0,0,0,0,0,17,16,14,13,15,16,13,13,11,11,11,8,3,0,0,0
KHDT0389,病棟4F麻酔科手術室(MEｾﾝﾀｰ),0,0,0,0,0,0,0,3,18,17,16,18,18,16,15,14,13,10,0,0,0,0,0,0
KHDT0390,病棟B1F薬剤部準備室,1,1,1,1,1,1,1,10,16,16,15,16,15,14,15,17,18,18,15,7,7,5,3,2
KHDT0391,病棟1F看護部（外来）診察室⑫,0,0,0,0,0,0,0,0,7,19,16,16,15,15,10,9,8,4,1,0,0,0,0,0
KHDT0392,先端医療開発センター2F先端医療開発センターTVｶﾝﾌｧﾚﾝｽ,0,0,0,0,0,0,0,0,12,18,17,19,17,19,17,19,17,11,5,1,0,0,0,0
KHDT0393,先端医療開発センター3F先端医療開発センターバイオマーカー探索TR分野,2,0,0,0,0,0,0,8,5,2,1,3,1,0,2,5,5,5,3,4,7,4,4,3
KHDT0394,病棟2F看護部（通治）通院治療センター　薬物療法看護外来２,1,1,1,1,1,1,1,1,11,15,11,8,4,7,11,14,11,11,4,1,1,1,1,1
KHDT0395,病棟1F放射線部画像処理室,1,1,1,1,1,1,1,1,1,1,3,5,4,3,2,2,2,2,1,1,1,2,1,1
KHDT0396,病棟1F放射線部画像処理室,1,2,1,2,1,1,1,2,13,14,7,7,10,14,11,12,12,11,5,5,5,5,4,1
KHDT0397,病棟1F放射線部画像処理室,0,0,0,0,0,0,0,0,1,1,1,1,1,3,4,1,2,2,1,0,0,0,0,0
KHDT0398,陽子線棟1F放射線部陽子線治療操作室,5,5,5,5,5,5,5,5,5,6,7,7,7,7,7,7,8,6,4,5,5,5,5,5
KHDT0399,プロジェクト棟3Fプロジェクト棟３F事務室（小会議室）
中面先生室,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
KHDT0400,プロジェクト棟3Fプロジェクト棟PI実験室,1,0,0,0,0,1,10,25,16,18,19,19,22,17,13,17,19,18,17,15,8,10,5,1
KHDT0401,病棟5F看護部（5B病棟）5B病棟ﾅｰｽｽﾃｰｼｮﾝ,8,14,16,19,15,13,5,17,25,25,21,19,20,19,19,16,22,24,15,6,6,6,11,24
KHDT0402,NEXT棟2F臨床検査部・病理管理室,0,0,0,0,0,0,0,0,5,8,6,7,7,5,6,6,3,4,4,2,1,0,0,0
KHDT0403,病棟2F看護部（外来）婦人科診察室⑭,1,1,1,1,1,1,1,1,14,16,13,16,12,14,14,11,8,5,1,2,2,1,1,1
KHDT0404,陽子線棟3Fヘルプデスクインシデント管理,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3
KHDT0405,病棟1F医事課医事室,1,1,1,1,1,1,1,1,17,18,16,13,18,18,17,14,15,13,11,5,2,1,1,1
KHDT0407,病棟4F医事課医事室別室,0,0,0,0,0,0,0,0,17,17,12,11,18,17,14,14,12,13,4,2,0,1,0,0
KHDT0408,病棟3F看護部看護部長室看護副部長室,1,1,1,1,1,1,1,19,6,9,6,5,2,4,3,5,6,5,2,2,2,1,1,1
KHDT0409,NEXT棟2F臨床検査部・病理切出室　カセットP313,1,1,1,1,1,1,1,1,7,5,6,7,4,3,5,4,5,2,2,1,1,1,1,1
KHDT0410,NEXT棟2F臨床検査部・病理切出室　カセットP312,0,0,0,0,0,0,0,0,0,2,1,2,4,1,3,4,6,2,0,0,0,0,0,0
KHDT0411,NEXT棟2F臨床検査部・病理作製室　染色,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0
KHDT0412,NEXT棟2F臨床検査部・病理作製室　染色,0,0,0,0,0,0,0,0,1,3,3,0,0,0,3,2,2,0,0,0,0,0,0,0
KHDT0413,NEXT棟2F臨床検査部・病理鏡検室,0,0,0,0,0,0,0,0,3,9,8,6,5,8,10,7,8,7,3,1,1,0,0,0
KHDT0414,NEXT棟2F臨床検査部・病理鏡検室,0,0,0,0,0,1,1,0,1,3,4,5,2,2,4,5,4,5,7,2,0,0,1,0
KHDT0415,NEXT棟2F臨床検査部・病理鏡検室,0,0,0,0,0,8,10,9,12,7,6,5,6,7,7,10,12,9,6,6,2,0,0,0
KHDT0416,NEXT棟2F臨床検査部・病理管理室,0,0,0,0,0,0,0,0,2,3,6,6,3,5,6,5,2,0,2,2,0,0,1,0
KHDT0417,NEXT棟4F麻酔科麻酔医室,0,0,0,0,0,0,2,2,10,5,5,3,6,11,15,12,8,6,2,0,1,1,0,0
KHDT0418,病棟1F放射線部読影室,0,0,0,0,0,0,0,1,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0
KHDT0419,病棟1F放射線部読影室,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0
KHDT0420,病棟1F放射線部CT画像処理室,0,0,0,0,0,0,0,1,5,7,7,11,5,7,7,10,7,6,9,5,2,0,0,0
KHDT0421,病棟2F看護部（外来）婦人科診察室⑭,0,0,0,0,0,0,0,0,18,19,15,16,15,16,17,14,15,9,8,7,0,0,0,0
KHDT0422,病棟2F看護部（外来）女性看護外来,0,0,0,0,0,0,0,0,4,13,16,17,16,15,14,15,11,3,0,0,0,0,0,0
KHDT0424,病棟3F副院長室副院長室,0,0,0,0,0,0,0,0,1,1,0,3,1,5,4,4,2,1,0,0,0,0,0,0
KHDT0425,病棟1F看護部（外来）共通診察室⑬,0,0,0,0,0,0,0,0,8,14,12,15,15,13,16,8,11,3,3,0,0,0,0,0
KHDT0426,NEXT棟2F臨床検査部・病理固定室,0,0,0,0,0,0,0,0,1,4,5,10,16,17,15,16,19,17,6,3,0,0,0,0
KHDT0427,病棟1F放射線部画像処理室,2,2,2,2,2,2,3,2,3,13,12,14,17,14,11,13,9,7,7,5,5,4,4,8
KHDT0428,病棟1F放射線部画像処理室,3,3,2,3,2,2,2,2,3,7,9,9,9,8,10,8,7,9,9,7,6,4,3,4
KHDT0429,病棟1F医事課医事室(予約センター),1,1,1,1,1,1,1,1,14,15,14,14,12,13,12,12,15,15,13,10,10,4,3,1
KHDT0432,病棟1F医事課保険証確認カウンター,0,0,0,0,0,0,0,0,1,1,1,2,2,2,7,0,0,0,0,0,0,0,0,0
KHDT0434,新外来棟2Fサポーティブケアセンタサポーティブケアセンタ,0,0,0,0,0,0,0,0,1,16,14,13,15,13,10,10,13,15,13,14,1,0,0,0
KHDT0435,病棟2F看護部（外来）採血室 受付,1,1,1,2,2,5,11,18,18,14,15,17,16,18,18,18,16,17,2,1,1,1,1,1
KHDT0436,病棟1F看護部（外来）診察窓口①,0,0,0,0,0,0,0,0,19,19,19,18,18,18,19,19,19,13,1,0,0,0,0,0
KHDT0437,病棟1F看護部（外来）診察窓口 ②,0,0,0,0,0,0,0,0,19,19,16,19,19,18,17,19,19,11,1,0,0,0,0,0
KHDT0438,病棟2F看護部（外来）受付 ⑤,1,1,1,1,1,1,1,1,18,13,14,17,17,17,17,17,16,17,4,1,1,1,1,1
KHDT0439,病棟2F看護部（外来）頭頚・乳腺婦人科診察窓口_（第二診察窓口),2,2,2,2,2,2,2,2,16,15,13,12,15,14,15,14,14,12,4,2,2,2,2,2
KHDT0440,病棟2F臨床試験支援室バイオバンク,0,0,0,0,0,0,0,0,8,19,16,19,18,19,16,12,18,1,0,0,0,0,0,0
KHDT0442,病棟3F院長室院長室,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
KHDT0444,病棟B1F薬剤部抗がん薬調製室,0,0,0,0,0,0,0,8,13,25,26,27,20,19,17,18,16,0,0,0,0,0,0,0
KHDT0445,先端医療開発センター4F新薬開発分野会議室(中央参照可),1,1,1,1,1,1,1,1,4,4,3,2,4,3,3,5,5,2,2,1,2,1,1,1
KHDT0446,陽子線棟1F放射線部陽子線棟放射線管理室,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
KHDT0449,病棟1F医事課医事室,0,0,0,0,0,0,0,0,1,2,2,2,1,1,2,1,2,0,0,0,0,1,0,0
KHDT0450,病棟1F医事室診療情報管理士用,0,0,0,0,0,0,0,0,11,14,13,8,14,13,11,9,12,9,9,3,1,0,0,0
KHDT0451,病棟1F医事室診療情報管理士用,1,1,1,1,1,1,1,1,18,18,17,15,16,13,7,12,11,12,13,8,6,2,1,1
KHDT0452,病棟1F医事課医事室,0,0,0,0,0,0,0,0,17,19,18,14,16,17,16,15,14,5,0,0,0,0,0,0
KHDT0453,病棟1F医事課医事室,0,0,0,0,0,0,0,0,11,14,15,10,13,12,12,13,13,9,12,9,7,2,0,0
KHDT0455,病棟1F放射線部画像処理室,0,0,0,0,0,0,0,0,5,2,3,7,8,5,8,7,9,6,2,2,1,0,0,0
KHDT0456,病棟1F放射線部Ｘ線室３,1,1,1,1,1,1,1,1,4,2,4,7,2,3,7,7,4,2,1,1,1,1,1,1
KHDT0457,病棟1F放射線部Ｘ線室４,0,0,0,0,0,0,0,1,4,2,0,1,1,0,4,7,3,1,1,1,0,0,0,0
KHDT0461,新外来棟1F看護部（外来）診察室⑲,3,4,4,4,2,1,8,14,16,21,22,21,21,19,20,18,15,19,13,9,4,4,4,7
KHDT0462,新外来棟1F看護部（外来）診察室⑳,1,1,1,1,1,1,1,1,14,17,18,16,16,16,14,11,13,14,10,6,2,2,2,1
KHDT0463,新外来棟1F看護部（外来）診察室㉑,0,0,0,0,0,0,0,2,10,19,19,21,20,19,16,14,13,19,14,10,4,1,0,0
KHDT0464,新外来棟1F看護部（外来）診察室㉒,0,0,0,0,0,0,0,0,15,18,16,18,18,18,17,15,13,15,12,6,2,0,1,1
KHDT0465,新外来棟2F看護部（外来）診察室⑲,0,0,0,0,0,0,0,0,10,18,17,19,18,17,17,13,7,2,0,0,0,0,0,0
KHDT0466,新外来棟2F看護部（外来）診察室⑳,0,0,0,0,0,0,0,0,8,19,18,17,16,15,16,13,8,1,0,0,0,0,0,0
KHDT0467,新外来棟2F看護部（外来）診察室㉑,0,0,0,0,0,0,0,0,9,19,19,18,18,18,14,11,2,1,0,0,0,0,0,0
KHDT0468,新外来棟2F看護部（外来）診察室㉒,0,0,0,0,0,0,0,0,7,19,16,19,17,13,13,10,8,5,0,0,0,0,0,0
KHDT0469,新外来棟2F看護部（外来）診察室㉓(中央参照可),0,0,0,0,0,0,0,0,11,18,19,18,14,17,12,8,5,3,0,0,0,0,0,0
KHDT0470,新外来棟2F看護部（外来）診察室㉔,0,0,0,0,0,0,0,0,4,18,19,15,16,16,17,12,8,0,0,0,0,0,0,0
KHDT0471,新外来棟2F看護部（外来）診察室㉕,0,0,0,0,0,0,0,0,11,19,19,17,18,19,17,13,4,0,0,0,0,0,0,0
KHDT0472,新外来棟1F看護部（外来）受付④,0,0,0,0,0,0,0,0,19,18,18,18,17,19,19,18,16,16,0,0,0,0,0,0
KHDT0473,新外来棟1F看護部（外来）受付④,1,1,1,1,1,1,1,1,18,18,16,16,18,18,18,17,15,6,1,1,1,1,1,1
KHDT0474,新外来棟2F看護部（外来）受付⑦,1,1,1,1,1,1,1,1,18,18,17,17,18,16,18,16,16,3,1,1,1,1,1,1
KHDT0475,新外来棟2F看護部（外来）受付⑦,1,1,1,1,1,1,1,1,18,16,15,15,18,18,18,18,17,10,2,1,1,1,1,1
KHDT0476,新外来棟1F看護部（外来）処置室②,4,11,10,5,3,1,3,6,14,21,22,23,25,21,22,24,21,19,17,16,16,15,8,15
KHDT0477,新外来棟1F看護部（外来）処置室①,7,2,4,3,3,1,1,1,10,23,24,20,24,23,20,22,21,19,16,13,9,10,9,8
KHDT0479,病棟9Fリハビリセンター受付,0,0,0,0,0,0,0,0,18,19,14,14,18,18,16,14,17,15,6,4,1,0,0,0
KHDT0480,病棟9Fリハビリセンター診察室(中央参照可),0,0,0,0,0,0,0,0,15,15,13,17,15,18,17,11,8,8,8,2,1,0,0,0
KHDT0481,病棟1F看護部（外来）診察室⑥　奥,0,0,0,0,0,0,0,0,8,14,16,14,14,12,11,12,12,9,1,0,0,0,0,0
KHDT0482,新外来棟2Fサポーティブケアセンタサポーティブケアセンタ,0,0,0,0,0,0,0,0,13,15,16,17,18,18,18,16,17,13,6,5,0,0,0,0
KHDT0483,新外来棟2Fサポーティブケアセンタサポーティブケアセンタ,0,0,0,0,0,0,0,0,6,15,13,9,10,15,15,17,16,10,0,0,0,0,0,0
KHDT0484,新外来棟2Fサポーティブケアセンタサポーティブケアセンタ,0,0,0,0,0,0,0,0,5,7,10,11,15,15,13,15,15,16,18,15,1,0,0,0
KHDT0485,新外来棟2Fサポーティブケアセンタサポーティブケアセンタ,1,1,1,1,1,1,1,1,5,17,15,11,9,10,10,13,16,9,1,1,1,1,1,1
KHDT0486,新外来棟2Fサポーティブケアセンタサポーティブケアセンタ,2,2,2,2,2,2,2,3,15,16,17,18,17,18,17,18,18,14,8,5,3,2,2,2
KHDT0487,病棟2F看護部（通治）受付カウンター,0,0,0,0,0,0,0,0,19,17,17,17,18,18,19,19,19,12,1,0,0,0,0,0
KHDT0488,病棟2F看護部（通治）受付カウンター,2,2,2,2,2,2,2,2,17,14,14,14,14,15,17,17,17,16,8,2,2,2,2,2
KHDT0489,緩和ケア1F看護部（緩和ｹｱ）緩和ケア病棟ｶﾝﾌｧﾚﾝｽ室,4,3,4,4,2,3,1,15,22,22,21,21,17,17,18,20,19,17,9,6,2,1,1,5
KHDT0490,先端医療開発センター5F臨床試験支援室会議室2,0,0,0,0,0,0,0,0,0,2,4,4,3,4,6,11,13,7,0,0,0,0,0,0
KHDT0491,病棟3F管理課職員・厚生係,1,1,1,1,1,1,1,1,2,2,3,3,1,3,3,1,1,1,1,1,1,1,1,1
KHDT0492,病棟2Fバイオバンクバイオバンク窓口,0,0,0,0,0,0,0,0,19,14,6,8,4,8,11,10,9,8,0,0,0,0,0,0
KHDT0493,病棟1F放射線部放射線治療診察室6,0,0,0,0,0,0,0,0,7,12,12,12,7,10,10,7,5,0,0,0,0,0,0,0
KHDT0494,病棟1F放射線部放射線治療診察室8,0,0,0,0,0,0,0,0,9,16,13,13,9,12,14,7,4,1,0,0,0,0,0,0
KHDT0495,病棟1F放射線部放射線治療診察室7,0,0,0,0,0,0,0,1,4,5,8,7,4,6,11,9,10,8,5,3,2,1,0,0
KHDT0497,病棟B1Fカルテ庫診療情報管理士用,0,0,0,0,0,0,0,0,5,4,12,10,12,12,10,11,4,9,0,0,0,0,0,0
KHDT0498,教育研修棟1F医局ラウンジ,9,4,3,1,4,3,5,22,20,21,16,17,13,14,14,18,21,19,15,12,12,14,12,18
KHDT0499,医局棟1F医局医員室,1,1,1,1,1,18,15,22,24,17,16,17,21,22,18,20,21,25,20,10,10,5,1,1
KHDT0500,医局棟1F医局受付,4,2,0,1,0,2,6,22,27,25,22,22,21,18,19,19,22,28,20,13,12,9,2,9
KHDT0501,医局棟1F医局受付,3,1,3,1,1,1,7,25,27,22,21,24,24,17,21,20,22,25,22,22,14,9,9,11
KHDT0502,医局棟2F医局医員室4,0,0,0,2,1,0,19,25,26,25,25,26,23,22,23,22,20,21,22,20,13,14,5,1
KHDT0503,医局棟2F医局医員室6,1,1,0,0,0,0,0,19,20,19,15,9,6,5,8,12,17,13,11,5,3,1,1,0
KHDT0504,医局棟2F医局医員室7,1,0,0,0,1,1,2,20,23,25,21,22,18,20,22,22,20,20,19,12,11,4,3,9
KHDT0505,医局棟2F医局医員室8,10,2,0,0,0,0,5,15,16,20,17,18,14,14,15,15,19,17,14,17,16,14,15,18
KHDT0506,医局棟2F医局医員室5,2,1,1,1,0,0,9,21,25,29,26,23,20,20,22,23,24,23,18,18,12,8,7,8
KHDT0507,医局棟3F医局共有スペース,2,0,1,0,2,5,17,20,26,29,25,24,21,21,23,19,22,24,22,16,12,11,5,14
KHDT0508,医局棟3F医局共有スペース,2,1,1,1,2,2,12,22,23,23,21,20,18,18,20,19,20,21,19,12,4,4,3,4
KHDT0509,医局棟3F医局共有スペース,1,0,0,0,0,0,18,21,20,23,23,24,18,21,21,19,20,18,19,14,4,5,4,3
KHDT0510,医局棟4F医局共有スペース,0,0,1,0,0,0,0,4,7,9,12,17,6,10,13,9,10,13,7,1,1,0,0,0
KHDT0511,新外来棟2Fサポーティブケアセンタサポーティブケアセンタ,4,4,4,4,4,4,4,4,4,11,11,9,9,8,7,9,8,10,9,4,4,4,4,4
KHDT0512,新外来棟2Fサポーティブケアセンタサポーティブケアセンタ,6,6,6,6,6,6,6,9,11,8,10,11,11,11,10,10,11,11,10,10,7,6,6,6
KHDT0513,医局棟1F医局処置室,0,0,0,0,2,4,5,4,2,3,3,3,2,1,1,0,1,1,1,1,2,1,0,0
KHDT0514,病棟3F臨床検査部細菌検査室,1,2,2,1,1,1,1,1,1,2,4,5,1,1,4,4,4,3,1,1,2,1,1,1
KHDT0515,病棟3F臨床検査部細菌検査室,2,3,3,1,0,0,0,1,3,6,6,4,5,6,4,6,8,4,7,2,6,2,1,4
KHDT0516,病棟1F医事課医事室(予約センター),0,0,0,0,0,0,0,12,19,18,18,18,17,16,16,16,14,14,6,6,7,5,0,0
KHDT0517,病棟1F医事課医事室(予約センター),0,0,0,0,0,0,0,0,13,15,12,11,4,6,5,8,3,10,4,2,0,0,0,0
KHDT0518,病棟4F臨床検査部臨床研究検査室,0,0,0,0,0,0,0,1,18,19,19,19,19,18,17,17,17,13,3,0,0,0,0,0
KHDT0519,病棟4F看護部（外来）医療安全管理室,0,0,0,0,0,0,0,1,19,14,18,17,19,16,16,15,18,14,15,18,12,7,6,3
KHDT0520,病棟1F放射線部処置コーナー,1,1,1,1,1,1,1,1,10,18,18,18,18,17,18,17,17,16,6,3,2,1,1,1
KHDT0530,NEXT棟1F内視鏡部受付,5,5,5,5,5,5,5,5,13,13,12,12,12,12,12,10,11,7,5,5,5,5,5,5
KHDT0531,NEXT棟1F内視鏡部検査室(4)頭頸科,0,0,0,0,0,0,0,0,0,0,2,2,3,8,10,6,4,0,0,0,0,0,0,0
KHDT0532,NEXT棟1F内視鏡部検査室(6),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KHDT0533,NEXT棟1F内視鏡部X-TV室(3),1,1,1,1,1,1,1,1,6,9,7,8,8,16,17,15,10,3,3,1,1,1,1,1
KHDT0534,NEXT棟1F内視鏡部検査室(12),0,0,0,0,0,0,0,0,7,18,19,19,11,8,11,9,4,2,2,2,2,0,0,0
KHDT0535,NEXT棟1F内視鏡部X-TV室(2),0,0,0,0,0,0,0,0,0,1,0,6,11,13,13,10,2,0,0,0,0,0,0,0
KHDT0536,NEXT棟1F内視鏡部検査室(10),1,1,1,1,1,1,1,1,13,18,17,17,18,18,17,17,15,8,4,4,3,4,2,1
KHDT0537,NEXT棟1F内視鏡部検査室(9),1,1,1,1,1,1,2,12,10,17,17,16,15,14,15,15,13,5,5,4,1,3,3,2
KHDT0538,NEXT棟1F内視鏡部検査室(8),2,2,2,2,2,2,2,2,14,17,17,17,16,12,11,14,14,7,4,5,8,6,2,2
KHDT0539,NEXT棟1F内視鏡部スタッフコーナー,4,4,4,4,4,4,4,5,16,15,15,14,15,15,14,14,13,15,10,4,4,4,4,4
KHDT0540,NEXT棟1F内視鏡部X-TV室(4),1,2,1,1,1,1,1,1,15,13,14,17,17,16,17,15,16,16,14,6,3,3,1,1
KHDT0541,NEXT棟1F内視鏡部カンファレンス室,0,0,0,0,0,0,0,0,3,1,0,1,4,3,2,5,13,19,17,12,7,3,5,0
KHDT0542,NEXT棟1F内視鏡部カンファレンス室,0,0,0,0,0,0,0,1,3,1,1,0,7,0,1,2,15,17,18,12,6,4,2,0
KHDT0543,NEXT棟2F講堂映像処理配信室,2,0,0,0,0,1,4,18,19,18,19,11,18,15,11,11,14,14,16,16,14,7,5,4
KHDT0545,病棟2F臨床検査部呼吸機能検査室,1,1,1,1,1,1,1,8,17,18,16,15,16,18,18,15,16,9,2,1,1,1,1,1
KHDT0546,NEXT棟2F事務局事務局,0,0,0,0,0,0,0,9,16,14,10,9,8,11,9,9,11,9,6,1,0,0,1,0
KHDT0547,NEXT棟2Fカンファレンス室カンファレンス室,0,0,0,0,0,0,1,14,11,4,3,4,4,3,2,4,2,6,5,1,2,2,3,3
KHDT0548,NEXT棟2F模擬手術室模擬手術室,1,1,1,1,1,1,1,1,9,3,2,2,1,1,1,1,1,3,3,1,1,1,1,1
KHDT0549,NEXT棟2Fトレーニングエリアトレーニングエリア,0,0,0,0,0,0,0,2,18,17,6,6,8,5,3,5,9,9,7,4,3,2,1,3
KHDT0550,NEXT棟2F臨床検査部・病理遺伝子検査室（2）,0,0,0,0,0,0,0,0,9,15,16,18,14,10,18,17,13,13,4,1,1,1,1,0
KHDT0551,NEXT棟3F看護部（ICU)ICUスタッフステーション,3,2,0,1,3,3,8,24,30,27,24,26,24,22,26,28,28,25,19,17,15,11,4,4
KHDT0553,NEXT棟3FICU診察室(1),0,1,0,0,0,2,6,15,15,9,8,6,9,5,8,12,16,9,8,9,6,3,2,2
KHDT0555,NEXT棟4F手術室OP-1,3,3,3,3,3,3,3,3,14,14,15,14,14,15,13,11,9,5,5,3,3,3,3,3
KHDT0556,NEXT棟4F手術室OP-2,1,1,1,1,1,1,1,1,15,17,18,18,17,15,15,15,11,6,4,2,1,1,1,1
KHDT0557,NEXT棟4F手術室OP-3,1,1,1,1,1,1,1,1,17,17,17,18,17,17,15,14,10,3,1,1,1,1,1,1
KHDT0558,NEXT棟4F手術室OP-4,1,0,0,0,0,0,0,0,15,17,16,16,18,18,17,16,11,9,3,2,1,1,1,1
KHDT0559,NEXT棟4F手術室OP-5,0,0,0,0,0,0,0,0,14,17,15,16,18,16,17,18,11,7,2,0,0,0,0,0
KHDT0560,NEXT棟4F手術室OP-6,1,1,1,1,1,1,1,1,15,18,18,18,17,17,14,11,11,9,8,4,2,1,1,1
KHDT0561,NEXT棟4F手術室OP-7,1,1,1,1,1,1,1,1,9,11,11,10,11,16,17,14,7,2,1,1,1,1,1,1
KHDT0562,NEXT棟4F手術室OP-8,2,2,2,2,2,2,2,2,12,13,13,13,15,15,13,14,14,9,3,3,3,3,2,2
KHDT0563,NEXT棟4F手術室OP-9,2,2,2,2,2,2,2,2,11,11,11,9,11,16,15,13,12,10,8,6,5,3,3,2
KHDT0564,NEXT棟4F手術室OP-10,1,1,1,1,1,1,1,1,11,11,11,10,12,13,13,13,10,6,4,2,2,2,1,1
KHDT0565,NEXT棟4F手術室OP-11,2,2,2,2,2,2,2,2,11,13,13,12,12,12,15,12,8,5,3,2,2,2,2,2
KHDT0566,NEXT棟4F手術室OP-12,0,0,0,0,0,0,0,0,11,12,12,11,13,15,14,16,13,4,1,0,0,0,0,0
KHDT0568,病棟4F医事課医事室別室,0,0,0,0,0,0,0,0,14,16,11,10,16,16,11,11,12,14,3,0,0,0,0,0
KHDT0570,病棟4F看護部（外来）医療安全管理室,1,1,1,1,1,1,1,1,10,12,10,10,11,11,12,9,9,9,5,2,2,1,1,1
KHDT0571,病棟4F看護部（外来）医療安全管理室,0,0,0,0,0,0,0,0,9,12,13,12,9,7,6,7,5,8,7,2,0,0,0,0
KHDT0572,病棟4F臨床検査部（事務）技師長室,1,1,1,1,1,1,1,1,1,0,0,0,1,2,6,4,1,2,1,1,1,1,1,1
KHDT0573,病棟2F臨床開発分野免疫TR室,0,0,0,0,0,0,4,5,4,6,4,10,8,6,5,6,4,3,1,1,1,0,0,0
KHDT0574,NEXT棟2F遺伝子診療部門科長室,0,0,0,0,0,0,0,0,4,5,3,4,4,5,6,7,4,1,0,0,0,0,0,0
KHDT0578,病棟2F臨床検査部超音波室（2）読影室,0,0,0,0,0,0,0,0,7,13,12,12,6,2,4,7,5,2,1,0,0,0,0,0
KHDT0579,病棟2F臨床検査部超音波室（3）読影室,0,0,0,0,0,0,0,0,3,4,5,4,3,0,1,2,2,1,1,0,0,0,0,0
KHDT0580,病棟2F臨床検査部超音波室（5）読影室,0,0,0,0,0,0,0,0,2,17,17,16,15,16,18,17,14,8,2,0,0,0,0,0
KHDT0581,病棟3F看護部（外来）面談室②,1,1,1,1,1,1,1,1,18,18,16,18,17,16,17,16,16,15,2,1,1,1,1,1
KHDT0583,病棟4Fがん登録推進室がん登録推進室,0,0,0,0,0,0,0,0,11,18,15,14,16,15,14,13,9,10,0,0,0,0,0,0
KHDT0586,病棟2F看護部（外来）診察室⑱B,0,0,0,0,0,0,0,0,5,17,17,17,17,17,18,18,17,16,3,0,0,0,0,0
KHDT0589,病棟1F医事室診療情報管理士用,1,1,1,1,1,1,1,2,8,10,8,13,11,14,14,12,11,12,12,3,1,1,1,1
